지점,일자,일최고 기온 (℃),일최저 기온 (℃),기온차,일강수량,평균해면기압,평균습도,일사합,일조합
49,2002-01-24,8,3.6,4.4,0,1029.4,53,6.04,1.8
49,2002-01-25,7.5,1.3,6.2,1.5,1027.2,60,6.93,0
49,2002-01-26,7.5,5.7,1.8,33,1018,82,0.68,0
49,2002-01-27,7.8,3.9,3.9,,1022.7,59,5.95,1.8
49,2002-01-28,5.5,2.9,2.6,0.2,1025.3,55,4.66,0.8
49,2002-01-29,5.8,2.1,3.7,0.4,1026.2,55,4.06,0.4
49,2002-01-30,7.2,4.4,2.8,0,1026.7,45,7.41,3.3
49,2002-01-31,5.5,3.5,2,,1029.3,53,4.18,0.3
49,2002-02-01,9.4,0.6,8.8,,1028.1,51,13.29,9.3
49,2002-02-02,10.9,3.2,7.7,,1026.7,53,11.25,8.6
49,2002-02-03,10.9,3.1,7.8,,1027.2,49,12.55,9.2
49,2002-02-04,13.4,5.2,8.2,,1024.1,56,7.69,3.2
49,2002-02-05,10.6,5.5,5.1,4,1020.2,66,9.35,5.4
49,2002-02-06,12.9,3.5,9.4,,1020,51,13.6,9.3
49,2002-02-07,11,4.6,6.4,,1022.8,44,15.17,9.1
49,2002-02-08,13.7,3.9,9.8,,1018.8,50,11.89,6.9
49,2002-02-09,6.7,1.9,4.8,,1022.4,41,15.82,9.1
49,2002-02-10,7.6,1.8,5.8,0.2,1021.1,56,7.36,2.1
49,2002-02-11,8.5,3.7,4.8,0,1023.4,45,13.06,6.5
49,2002-02-12,8.1,3.7,4.4,,1023.6,48,14.12,8.1
49,2002-02-13,10.9,4.4,6.5,0,1024.8,51,13.03,6.1
49,2002-02-14,8.5,3.6,4.9,,1030.8,45,15.51,8.9
49,2002-02-15,9.2,3.8,5.4,,1030.1,48,16.74,10.1
49,2002-02-16,10.1,2.6,7.5,,1024.7,54,13.62,7.9
49,2002-02-17,12.6,5.5,7.1,,1020.5,66,8.65,3.3
49,2002-02-18,6.5,3,3.5,,1029.4,50,15.53,8.4
49,2002-02-19,6.7,3.1,3.6,,1032.8,52,14.71,7.1
49,2002-02-20,10.3,1.1,9.2,,1031.3,57,17.56,10.5
49,2002-02-21,14.7,3.1,11.6,10.5,1024,69,3.48,0.6
49,2002-02-22,10.1,5.3,4.8,,1026.6,73,8.32,4
49,2002-02-23,10.1,4,6.1,,1023.8,54,9.18,2.9
49,2002-02-24,12.2,3.3,8.9,,1025,58,13.34,6.5
49,2002-02-25,14.6,5.7,8.9,,1024.1,56,15.05,7.8
49,2002-02-26,12.7,9.2,3.5,0,1021.3,69,6.19,1.2
49,2002-02-27,10.2,6.8,3.4,19,1018.8,72,1.7,0
49,2002-02-28,12.2,7.4,4.8,0.1,1020.3,71,12.23,5.1
49,2002-03-01,12.5,6.2,6.3,0.5,1022.6,72,3.39,0
49,2002-03-02,12.3,9.4,2.9,0,1022.6,65,4.13,0
49,2002-03-03,11,6,5,,1025.2,66,5.22,0.2
49,2002-03-04,10.7,3,7.7,0,1023.7,57,9.29,2
49,2002-03-05,10.5,6.9,3.6,21.5,1014.3,83,1.19,0
49,2002-03-06,8.8,5.2,3.6,0.5,1017.4,54,8.92,3
49,2002-03-07,8.7,4.3,4.4,,1023.8,49,18.68,10.4
49,2002-03-08,11.4,3.1,8.3,,1028.3,51,17.23,9.9
49,2002-03-09,18,7.9,10.1,,1025.2,39,18.82,10.4
49,2002-03-10,18.2,7.3,10.9,,1020.7,61,9.71,4.7
49,2002-03-11,14.8,4.7,10.1,,1022.8,38,20.46,10.9
49,2002-03-12,14.2,7.1,7.1,,1021.7,36,7.87,0.1
49,2002-03-13,18.6,6.5,12.1,,1021,35,18.14,10
49,2002-03-14,18.2,11.9,6.3,11,1008,77,6.03,1.1
49,2002-03-15,13.3,9.2,4.1,0,1013.3,78,9.68,3.2
49,2002-03-16,14.1,7.4,6.7,,1017.5,47,20.66,10.8
49,2002-03-17,16.4,11.4,5,,1018.2,55,11.38,2.2
49,2002-03-18,15.4,9.2,6.2,,1023.2,37,20.92,10.9
49,2002-03-19,20.8,8.8,12,,1019.8,24,18.13,10
49,2002-03-20,21,13.4,7.6,,1015.3,52,19.46,10.7
49,2002-03-21,21,9.9,11.1,10.5,1011.7,60,12.34,1.9
49,2002-03-22,11.7,8.6,3.1,4.5,1012.9,61,4.93,0
49,2002-03-23,13.6,7.9,5.7,,1018.2,39,19.05,8.9
49,2002-03-24,11.6,5.7,5.9,,1021.7,34,14.02,4.9
49,2002-03-25,14.2,7.2,7,,1019.7,38,15.7,4.7
49,2002-03-26,14.3,11.5,2.8,0.4,1013,73,3.85,0
49,2002-03-27,14,9.7,4.3,,1016.7,62,20.05,9.1
49,2002-03-28,19.9,8.3,11.6,0.5,1015.4,52,16.4,6.2
49,2002-03-29,14.9,9.8,5.1,10,1011.1,81,14.93,5.5
49,2002-03-30,15.7,6.9,8.8,0,1013.5,67,20.5,10.7
49,2002-03-31,15.8,10.9,4.9,,1015.7,61,20.77,9.4
49,2002-04-01,18.6,10.2,8.4,,1018,63,18.81,8.6
49,2002-04-02,21.4,11.4,10,,1012.7,62,15,6.1
49,2002-04-03,18.2,12.4,5.8,,1012.6,80,11.66,2.9
49,2002-04-04,19.5,10.4,9.1,,1017.5,44,23.51,11.5
49,2002-04-05,22,11.2,10.8,0,1012.9,38,12.15,4.4
49,2002-04-06,22.4,13.3,9.1,15,1006.9,79,3.94,0.2
49,2002-04-07,16.8,12,4.8,,1011.8,79,14.61,4.9
49,2002-04-08,14.4,10.3,4.1,,1014.6,46,12.64,3.6
49,2002-04-09,12.9,9,3.9,,1018.4,48,18.84,7.9
49,2002-04-10,13.9,8.4,5.5,,1021.3,50,16.3,5.3
49,2002-04-11,14.4,9.3,5.1,,1020.3,48,10.43,1.5
49,2002-04-12,18.4,9.4,9,,1017.3,55,20.82,10.3
49,2002-04-13,18.4,9.5,8.9,,1015.6,48,21.38,10.9
49,2002-04-14,22.9,15.8,7.1,2,1012.7,39,9.86,2.2
49,2002-04-15,24,20.7,3.3,2,1010.5,73,8.89,0.3
49,2002-04-16,23.8,12.9,10.9,3.5,1009.2,76,9.12,1.8
49,2002-04-17,16.5,11.4,5.1,0,1018.9,46,19.64,8.2
49,2002-04-18,14.6,9.3,5.3,,1023.5,32,12.59,0.4
49,2002-04-19,15.6,7.1,8.5,,1022.4,55,18.99,7.5
49,2002-04-20,16.3,12.8,3.5,17,1013.2,77,5.5,0.2
49,2002-04-21,20.7,13.4,7.3,3.5,1012,78,22.2,9
49,2002-04-22,18.5,14.4,4.1,12.5,1013.5,81,12.36,0.2
49,2002-04-23,21.3,13.7,7.6,9.5,1013.5,83,19.77,6.6
49,2002-04-24,15.8,9,6.8,,1019.3,60,19.25,7.4
49,2002-04-25,14,9,5,,1022.5,57,17.56,4.7
49,2002-04-26,15.6,10.3,5.3,,1023.3,58,21.19,9.7
49,2002-04-27,16.4,12.1,4.3,0,1021.3,68,11.62,2
49,2002-04-28,17.5,13.5,4,0.1,1018.8,77,14.28,2.6
49,2002-04-29,25,15.9,9.1,0,1012.3,70,19.92,7.3
49,2002-04-30,25.1,17.4,7.7,0,1009.8,77,8.13,0.1
49,2002-05-01,17.4,14.4,3,0.5,1014.4,84,6.92,0
49,2002-05-02,19.9,14.1,5.8,,1016.1,73,17.29,3.8
49,2002-05-03,20.7,15.5,5.2,53.5,1015.1,85,8.79,1
49,2002-05-04,19.9,15,4.9,0,1017.4,83,15.74,4.2
49,2002-05-05,18.7,14.3,4.4,2.5,1017.1,83,10.96,2.5
49,2002-05-06,17.2,14.1,3.1,0.5,1014.6,78,6.97,0
49,2002-05-07,19.5,12.8,6.7,19.5,1009,83,13.77,3.1
49,2002-05-08,16.1,12.4,3.7,0,1016.8,81,9.37,0.6
49,2002-05-09,16.3,13.7,2.6,2.5,1017.2,77,8.44,0
49,2002-05-10,17.8,13.8,4,,1014,77,15.58,4
49,2002-05-11,17,13.8,3.2,,1016.8,81,18.93,5.1
49,2002-05-12,18.9,13.6,5.3,,1018.7,78,25.68,12.1
49,2002-05-13,20.4,14,6.4,,1018,72,18.04,6.1
49,2002-05-14,22.7,16.5,6.2,18,1012.1,73,6.21,0
49,2002-05-15,17.7,16,1.7,40,1005.2,89,2.84,0
49,2002-05-16,18.2,16.2,2,,1008.7,82,8.96,0.2
49,2002-05-17,19.4,15.4,4,0,1009.4,79,9.32,0.3
49,2002-05-18,18.2,15.5,2.7,0,1008.6,83,8.78,1.1
49,2002-05-19,18,13.7,4.3,0,1008.7,77,17.14,6.5
49,2002-05-20,20.1,12.1,8,,1009.9,74,24.78,10.5
49,2002-05-21,22,16,6,0,1010.6,54,12.39,2.5
49,2002-05-22,19.7,16.4,3.3,1.5,1009.3,69,7.74,0
49,2002-05-23,24.4,16.9,7.5,,1009.2,49,25.16,10.9
49,2002-05-24,23.2,15.9,7.3,,1011.2,36,27.51,13.1
49,2002-05-25,23.9,17.5,6.4,,1010.3,43,27.05,12.7
49,2002-05-26,25.4,17.9,7.5,,1010.4,29,26.38,12.5
49,2002-05-27,23.6,16.3,7.3,,1012.1,35,25.49,11.8
49,2002-05-28,19.7,16.2,3.5,0.1,1012.3,64,12.77,4.7
49,2002-05-29,21.4,16.8,4.6,0,1011.2,78,20.27,7.9
49,2002-05-30,21.5,17.8,3.7,3,1008,74,7.87,0.8
49,2002-05-31,20.5,15.9,4.6,,1006.3,80,20.34,7.4
49,2002-06-01,23.5,16.3,7.2,,1006.6,78,21.06,8.9
49,2002-06-02,28.1,18.5,9.6,1.5,1008.1,66,18.18,7.9
49,2002-06-03,21.7,17.1,4.6,,1010.3,82,21.23,8.4
49,2002-06-04,23.1,15.2,7.9,,1010.7,71,19.14,8.6
49,2002-06-05,25.7,18.4,7.3,,1010.1,56,22.45,11.4
49,2002-06-06,25.7,18.8,6.9,,1011.1,64,22.84,11.5
49,2002-06-07,28.1,18,10.1,,1011.6,63,24.31,12.3
49,2002-06-08,23.8,20,3.8,,1011.2,73,20.2,7.5
49,2002-06-09,28.2,19.5,8.7,,1010.1,65,23.7,11.6
49,2002-06-10,32.3,20.6,11.7,0,1001.5,63,24.04,10.4
49,2002-06-11,27.2,20.6,6.6,28,1002.7,63,20.67,7.7
49,2002-06-12,27.7,19,8.7,,1004.1,51,21.88,11.9
49,2002-06-13,24.5,18.8,5.7,,1005.3,74,14.78,5.1
49,2002-06-14,24.4,17.5,6.9,,1008.7,55,24.43,12.4
49,2002-06-15,27.5,18.8,8.7,,1009.2,54,20.09,11
49,2002-06-16,24.9,19,5.9,,1009.5,64,23.73,11.4
49,2002-06-17,25,20,5,,1007.6,65,18.08,7.4
49,2002-06-18,26.2,18.9,7.3,,1008.5,61,23.45,12.2
49,2002-06-19,25.6,21,4.6,15.5,1004.4,75,9.65,1.4
49,2002-06-20,25.3,20.3,5,0.1,1002.2,76,22.18,8
49,2002-06-21,25.9,20.8,5.1,,1004.6,75,21.97,8.8
49,2002-06-22,25.7,19.2,6.5,,1009.4,70,25.05,11.5
49,2002-06-23,23.2,19.4,3.8,13,1009.1,76,6.45,0.2
49,2002-06-24,20.9,17.2,3.7,57,1002.8,87,2.47,0
49,2002-06-25,21,16.5,4.5,2,1008.9,74,10.65,0.5
49,2002-06-26,21.4,17.8,3.6,,1014,59,22.22,6.7
49,2002-06-27,22.8,16.2,6.6,,1014.7,67,25.19,12.2
49,2002-06-28,24.5,18.5,6,,1011.7,64,18.43,7.4
49,2002-06-29,22.5,20.7,1.8,0,1008.1,79,9.22,0.1
49,2002-06-30,22,20,2,1.5,1006.9,88,4.51,0.2
49,2002-07-01,24.4,19.6,4.8,22,1008.9,87,6.04,0.3
49,2002-07-02,24.9,20.9,4,18,1010.7,87,7.64,0
49,2002-07-03,29.3,21,8.3,,1011.7,76,22.8,7.6
49,2002-07-04,26.5,23.1,3.4,14,1009.4,83,4.95,0
49,2002-07-05,25.9,22.5,3.4,215,994.2,86,4.06,0
49,2002-07-06,25.1,20.7,4.4,2,997.4,84,15.55,5.9
49,2002-07-07,27.3,21.1,6.2,0.2,1003.8,78,9.68,0.2
49,2002-07-08,22.7,20.6,2.1,9,1005.4,94,7.8,0
49,2002-07-09,23.8,20.7,3.1,,1002.3,92,9.39,0
49,2002-07-10,24.4,21,3.4,0,998.9,89,16.81,3
49,2002-07-11,23.6,20,3.6,,1000.8,91,13.99,2.1
49,2002-07-12,24.1,19.9,4.2,,1003.4,90,16.12,4.3
49,2002-07-13,31.1,19.9,11.2,0,1002.1,85,24.57,9.9
49,2002-07-14,28.2,24.3,3.9,,1001.2,81,21.53,8.3
49,2002-07-15,27.5,23.8,3.7,,998,82,18.74,6
49,2002-07-16,35,24.8,10.2,,997.9,62,17.16,6
49,2002-07-17,27.2,21.8,5.4,,1001.1,83,24.09,10.9
49,2002-07-18,27.8,22.3,5.5,0,1001.6,79,6.53,0
49,2002-07-19,26.8,21.9,4.9,0.5,1003.1,86,17.24,6.7
49,2002-07-20,28.5,21.9,6.6,20,1009.6,84,14.54,4.5
49,2002-07-21,28.1,23.7,4.4,37.5,1008.8,87,8.07,0.4
49,2002-07-22,27.8,23.4,4.4,0.2,1008.4,83,9.62,0
49,2002-07-23,27.8,22.8,5,,1008.5,81,25.75,12.1
49,2002-07-24,28.2,23.1,5.1,,1007.8,83,25.12,12.1
49,2002-07-25,30.2,22.8,7.4,,1003.7,86,21.2,7.1
49,2002-07-26,25.9,22,3.9,136.5,996.9,92,1.93,0
49,2002-07-27,30,24.3,5.7,15,1006.8,83,17.3,4.6
49,2002-07-28,28.1,23.8,4.3,5.5,1010.4,90,10.37,0.8
49,2002-07-29,29.3,24.3,5,0.3,1011.2,86,21.06,6.6
49,2002-07-30,28.5,23.5,5,,1011.4,87,20.24,7.2
49,2002-07-31,28.5,24.1,4.4,,1013,85,24.35,11.3
49,2002-08-01,28.9,24.2,4.7,,1013.5,83,26.59,12.2
49,2002-08-02,28.8,23.5,5.3,,1011.8,85,25.38,10.7
49,2002-08-03,29.8,24.3,5.5,,1009.9,79,25.01,10.6
49,2002-08-04,30.4,25.3,5.1,,1007.9,74,23.58,10
49,2002-08-05,32.3,26.2,6.1,0,1007,67,21.11,10.5
49,2002-08-06,29.1,24.3,4.8,53,1007.5,83,5.2,0.7
49,2002-08-07,28.1,24.7,3.4,30,1004.3,79,2.87,0
49,2002-08-08,26.6,23.6,3,11,1003,91,5.71,0
49,2002-08-09,25,23,2,0,1005.3,87,5.7,0
49,2002-08-10,25.4,21,4.4,19,1008.2,91,5.92,0.5
49,2002-08-11,25.4,21.2,4.2,1,1013.8,87,9.36,0.1
49,2002-08-12,26.3,21.6,4.7,11,1013.4,92,12.34,1.7
49,2002-08-13,25.4,22.6,2.8,0,1012.5,89,10.02,0.1
49,2002-08-14,25,21.6,3.4,13,1009.3,94,7.02,0.4
49,2002-08-15,27.5,22.6,4.9,7.5,1007.5,88,7.6,0.4
49,2002-08-16,26.6,21.9,4.7,,1008.3,89,18.15,4
49,2002-08-17,27.9,23.8,4.1,,1008.6,82,25.8,12.4
49,2002-08-18,27.6,23.3,4.3,,1009.2,76,20.7,7.3
49,2002-08-19,27.7,23.9,3.8,,1010.4,69,23.39,8.9
49,2002-08-20,27.4,23.2,4.2,,1012.5,74,16.41,2.7
49,2002-08-21,26.7,22,4.7,,1012.6,67,23.24,10.2
49,2002-08-22,28.8,21.9,6.9,,1010.6,68,22.17,9.8
49,2002-08-23,31.5,23.5,8,13,1006.8,75,15.52,4.8
49,2002-08-24,28.9,23.6,5.3,6.5,1006.7,82,15.05,3.4
49,2002-08-25,27.7,24.1,3.6,,1007.5,84,10.12,0.4
49,2002-08-26,31,24.6,6.4,,1006.7,75,18.75,8.2
49,2002-08-27,33.4,25.8,7.6,,1007,73,23.05,11.2
49,2002-08-28,30.9,26.2,4.7,0,1009.4,80,19.46,8.6
49,2002-08-29,30,26.2,3.8,0,1007.4,81,18.15,7.8
49,2002-08-30,26.8,23.1,3.7,65.5,999.8,89,4.91,0
49,2002-08-31,24,20.6,3.4,126,984.6,93,1.81,0.1
49,2002-09-01,28.1,21.2,6.9,0.5,1006.2,77,16.61,5.6
49,2002-09-02,29,20.5,8.5,,1012,66,17.95,7.6
49,2002-09-03,28.2,23.3,4.9,,1013,76,19.31,9.6
49,2002-09-04,26.3,23.8,2.5,0,1013.2,84,6.47,0.5
49,2002-09-05,26.3,23.5,2.8,0.2,1011.4,87,6.86,0.5
49,2002-09-06,25.6,22.8,2.8,0.1,1010.5,83,8.88,1.2
49,2002-09-07,22.8,21.2,1.6,1,1014,86,2.87,0
49,2002-09-08,25.9,21.9,4,,1014,83,21.92,10.8
49,2002-09-09,27.1,21.7,5.4,,1012,77,21.3,10
49,2002-09-10,26.2,20.2,6,,1012.2,75,19.14,9.4
49,2002-09-11,26,20.6,5.4,,1013.7,76,21.11,10.7
49,2002-09-12,26.7,21.4,5.3,,1014.6,74,20.72,10.1
49,2002-09-13,26.3,21.2,5.1,,1015.1,67,21.04,9.3
49,2002-09-14,25.4,21.2,4.2,0.1,1015.3,78,9.64,1.1
49,2002-09-15,22.2,19.5,2.7,49,1011.8,93,2.16,0
49,2002-09-16,20.7,18.8,1.9,88,1009.9,96,2.46,0
49,2002-09-17,23.8,18.9,4.9,0.5,1016.6,78,17.42,5.7
49,2002-09-18,23.8,18.4,5.4,,1020.9,72,18.49,7.8
49,2002-09-19,24.2,18.8,5.4,,1020.7,72,18.01,7.4
49,2002-09-20,24.8,17.7,7.1,,1018.2,65,21.78,11.5
49,2002-09-21,24.8,18.3,6.5,,1015.1,73,19.22,9.9
49,2002-09-22,24.1,20.3,3.8,,1012.3,71,10.73,1.4
49,2002-09-23,25.4,17.2,8.2,,1013.9,60,19.96,11.1
49,2002-09-24,24.9,17.1,7.8,,1017.4,59,21.38,11.2
49,2002-09-25,25.4,18.2,7.2,,1018.7,59,14.45,4.4
49,2002-09-26,24.1,19,5.1,4,1017.6,75,12.34,3.9
49,2002-09-27,22.6,20,2.6,0.5,1014.3,85,5.1,0
49,2002-09-28,24.4,19.3,5.1,,1013,81,14.81,7.2
49,2002-09-29,25.2,19.2,6,,1014.2,66,15.56,7.2
49,2002-09-30,24.6,18.6,6,,1013.9,67,19.25,10.2
49,2002-10-01,23.4,17.5,5.9,,1010.4,71,17.38,7.4
49,2002-10-02,24.3,16.4,7.9,,1011.8,68,12.92,5.8
49,2002-10-03,29.2,15.4,13.8,,1013.9,54,17.02,9.7
49,2002-10-04,23.6,20.2,3.4,,1015.8,77,10.83,4.1
49,2002-10-05,29.2,18.8,10.4,,1015.1,57,17.31,9.7
49,2002-10-06,22.9,17.3,5.6,18,1012.4,70,2.62,0
49,2002-10-07,21.3,17.7,3.6,0,1017.7,55,17.05,7.6
49,2002-10-08,20.4,15.8,4.6,,1023,56,18.32,8.7
49,2002-10-09,19.6,14.2,5.4,,1026.3,52,19.33,10.6
49,2002-10-10,21.4,14.1,7.3,,1024.6,70,17.81,9.9
49,2002-10-11,22,16,6,,1019.8,78,16.59,8.5
49,2002-10-12,24.8,16.4,8.4,,1016.1,66,11.49,3.8
49,2002-10-13,24.6,19.2,5.4,0,1015.5,80,15.2,8.2
49,2002-10-14,22.7,16.7,6,,1015.7,65,15.32,8.7
49,2002-10-15,23,16.7,6.3,0.2,1015.8,69,13.99,6.2
49,2002-10-16,21.2,13,8.2,,1019.3,61,19.58,10.8
49,2002-10-17,24.4,14.3,10.1,,1017.6,65,17.57,10.1
49,2002-10-18,23,17.4,5.6,38.5,1010.8,81,1.59,0
49,2002-10-19,19.9,17.3,2.6,12.5,1010.2,86,1.51,0
49,2002-10-20,19.7,15.9,3.8,15.5,1014.5,87,1.76,0
49,2002-10-21,20,13.6,6.4,0.4,1016.7,72,8.63,2.1
49,2002-10-22,13.6,12,1.6,,1020.4,60,4.61,0
49,2002-10-23,13.9,10.4,3.5,,1020.4,59,7.59,1
49,2002-10-24,19.2,9.7,9.5,,1021.7,64,9.24,5.2
49,2002-10-25,19.4,11,8.4,,1022.6,66,14.76,8
49,2002-10-26,17.1,11.7,5.4,0.3,1017.6,64,7.84,2.4
49,2002-10-27,13.3,11.1,2.2,0.3,1019.6,60,8.07,2.5
49,2002-10-28,13.3,10,3.3,0.1,1021,69,1.75,0
49,2002-10-29,14.2,9.3,4.9,,1024.9,58,8.96,2.3
49,2002-10-30,18.3,6.9,11.4,,1025.3,65,14.33,7.1
49,2002-10-31,17.2,12.1,5.1,26.5,1020.3,85,2.49,0
49,2002-11-01,13.9,10.5,3.4,0.5,1019.9,65,7.02,1.5
49,2002-11-02,12.4,9.6,2.8,0.5,1019,58,7.71,2.5
49,2002-11-03,14.4,7.9,6.5,3.5,1017.9,59,7.77,3.3
49,2002-11-04,11.2,7.4,3.8,1,1023.8,64,7.46,2.3
49,2002-11-05,15,7.3,7.7,,1026.3,69,13.64,8.8
49,2002-11-06,18.8,11.8,7,,1026.4,56,14.2,9.1
49,2002-11-07,21.9,13.1,8.8,1.5,1018.7,66,10,4.3
49,2002-11-08,14.1,7.3,6.8,1,1019.1,65,5.66,1.2
49,2002-11-09,10.1,7.4,2.7,0.2,1022.5,57,5.2,0.7
49,2002-11-10,17.8,8.5,9.3,,1019.6,62,12.59,7.3
49,2002-11-11,22.5,12.1,10.4,,1014.7,70,11.12,7.5
49,2002-11-12,15.1,9.3,5.8,,1018.9,58,12.43,7.9
49,2002-11-13,14,8.5,5.5,,1019.6,58,11.81,6.9
49,2002-11-14,14.4,7.8,6.6,,1016.5,66,5.37,0.1
49,2002-11-15,12.5,8.2,4.3,,1020,55,4.86,0.1
49,2002-11-16,10.4,6.9,3.5,,1023.7,55,11.78,7.5
49,2002-11-17,17.1,6.2,10.9,0.4,1023.7,59,11.05,6.8
49,2002-11-18,8.3,5.3,3,0,1030.3,57,6.89,2.2
49,2002-11-19,9.7,5.3,4.4,,1030.9,65,8.57,3.9
49,2002-11-20,12.5,4.8,7.7,0,1027.9,67,6.71,2.3
49,2002-11-21,11.9,7.7,4.2,2,1026.9,67,5.6,0.9
49,2002-11-22,13.6,5.5,8.1,,1024.5,69,12.01,7.8
49,2002-11-23,15.5,9.8,5.7,,1021.7,71,13.08,8.4
49,2002-11-24,14.3,8.5,5.8,,1019.8,65,10.61,6.6
49,2002-11-25,10.4,8.2,2.2,,1020.9,55,6.18,1.9
49,2002-11-26,9.6,6.2,3.4,6.5,1021.3,67,4.73,1.2
49,2002-11-27,8.7,4.3,4.4,,1026,58,7.09,2.4
49,2002-11-28,11.7,2.8,8.9,,1026.7,69,12.33,9.2
49,2002-11-29,16.6,6.5,10.1,0.1,1024.8,65,11.47,8.2
49,2002-11-30,14.2,7,7.2,1,1021.5,70,6.31,2
49,2002-12-01,13,5.2,7.8,,1022.7,54,12.59,9.2
49,2002-12-02,15.6,6.5,9.1,,1025.1,56,10.82,7.7
49,2002-12-03,15.9,12.9,3,12.5,1017.2,84,1.28,0
49,2002-12-04,15.9,11.7,4.2,1,1015.8,85,1.92,0
49,2002-12-05,15.1,9.3,5.8,1,1021.7,76,8.13,4.5
49,2002-12-06,12.9,8.3,4.6,26,1022.1,83,2.44,0
49,2002-12-07,13.1,8.8,4.3,7,1021.1,88,0.66,0
49,2002-12-08,9.1,5.4,3.7,17,1024,82,1.05,0
49,2002-12-09,5.5,1.8,3.7,1,1027,71,3.63,0.4
49,2002-12-10,4.2,2.5,1.7,3,1027.9,75,2.33,0
49,2002-12-11,6.8,2.7,4.1,0.5,1028.7,67,1.21,0
49,2002-12-12,8.1,3.3,4.8,,1032,64,7.09,3.3
49,2002-12-13,7.5,3.5,4,,1035,64,3.51,0.4
49,2002-12-14,10.1,2.1,8,,1033.5,76,7.78,2.5
49,2002-12-15,17.1,5.5,11.6,2,1026.4,76,8.03,5.5
49,2002-12-16,15.5,7.7,7.8,14,1020.2,79,2.47,0.6
49,2002-12-17,11.1,6.8,4.3,2.5,1025.1,69,9.06,5.1
49,2002-12-18,9.9,8.3,1.6,7,1023.1,77,2.09,0
49,2002-12-19,13.4,9.1,4.3,,1023.7,65,7.79,3.7
49,2002-12-20,13.8,8.3,5.5,0,1023.6,73,2.31,0
49,2002-12-21,13.3,11.2,2.1,0,1021.5,70,3.02,0.4
49,2002-12-22,13.1,9.3,3.8,,1024.5,71,8.12,4.8
49,2002-12-23,13.7,9.3,4.4,4,1023.6,72,5.74,0.6
49,2002-12-24,10.6,8,2.6,2.5,1023.2,72,2.33,0
49,2002-12-25,8.2,1.9,6.3,1,1026.1,67,4.3,1.1
49,2002-12-26,4.3,3.3,1,0.2,1029.3,61,1.5,0
49,2002-12-27,4.6,3.1,1.5,,1029.4,59,3.27,0.1
49,2002-12-28,7,3.7,3.3,,1025.1,55,3.32,0.1
49,2002-12-29,7.9,5.2,2.7,,1025.8,58,6.6,2.4
49,2002-12-30,8.3,5.1,3.2,,1023.7,59,5.66,2.1
49,2002-12-31,6.7,4.9,1.8,0.2,1023.2,63,2.16,0
49,2003-01-01,6,3,3,0,1028,63,2.06,0.1
49,2003-01-02,7.6,0.8,6.8,,1029.9,64,9.96,5.8
49,2003-01-03,7.2,1.6,5.6,5,1022.5,75,1.55,0.1
49,2003-01-04,2.5,-2.1,4.6,2,1024.7,79,3.08,0.2
49,2003-01-05,1.5,-1.9,3.4,0.5,1032.3,71,3.64,0.2
49,2003-01-06,2.9,0.5,2.4,0,1032.3,71,3.6,0
49,2003-01-07,4.7,2,2.7,,1031.1,62,7.36,2.7
49,2003-01-08,5.6,1.7,3.9,0,1029.4,62,2.29,0
49,2003-01-09,8.1,4.2,3.9,,1025.3,65,7.64,3.3
49,2003-01-10,8.9,6.2,2.7,,1020.8,60,3.29,0
49,2003-01-11,7.8,5.3,2.5,,1022.9,61,4.75,1.2
49,2003-01-12,11.5,4.9,6.6,,1023,58,12.4,8.9
49,2003-01-13,13.7,7.5,6.2,,1018.8,54,10.4,7.1
49,2003-01-14,10.4,2.6,7.8,,1025.2,62,7.28,2.9
49,2003-01-15,5.6,1.4,4.2,,1030.9,58,10.69,6.2
49,2003-01-16,9.9,1.5,8.4,,1027.1,66,12.21,8.7
49,2003-01-17,15.3,4,11.3,,1024,64,10.94,8.1
49,2003-01-18,9.2,4.5,4.7,,1025.4,64,7.35,1.9
49,2003-01-19,7.4,5,2.4,0.4,1019.4,66,3.89,1
49,2003-01-20,7,4.1,2.9,0,1019.5,60,4.85,1
49,2003-01-21,7.3,1.9,5.4,,1022.2,58,9.95,4.3
49,2003-01-22,9.7,1.9,7.8,9,1011.9,77,2.79,0.2
49,2003-01-23,5.6,4.5,1.1,1,1015.1,65,2.9,0.2
49,2003-01-24,7,1.7,5.3,,1023.9,58,8.32,3.1
49,2003-01-25,9.8,1.2,8.6,0.3,1025.1,67,5.25,1.4
49,2003-01-26,11,7.8,3.2,23,1015.6,92,1.5,0
49,2003-01-27,8.3,1.1,7.2,12,1017.1,78,2.06,0.1
49,2003-01-28,3.6,0.2,3.4,0.7,1020.9,63,4.47,0.4
49,2003-01-29,1.3,-1.5,2.8,0.5,1026.5,64,5.89,1.3
49,2003-01-30,5.4,0.2,5.2,0,1029.8,61,10.63,4.9
49,2003-01-31,4.8,2.1,2.7,1.5,1027.5,72,3.1,0
49,2003-02-01,6.7,1.6,5.1,,1026.7,67,6.06,2.3
49,2003-02-02,6.5,3.1,3.4,,1027.5,63,7.84,1.9
49,2003-02-03,7.2,3.4,3.8,,1026.8,60,12.35,5.7
49,2003-02-04,7.5,4,3.5,0.4,1024,66,3.8,0.7
49,2003-02-05,5.1,2.8,2.3,0.5,1027.5,64,4.49,0.6
49,2003-02-06,7.7,2.6,5.1,,1029.7,62,15.48,8.8
49,2003-02-07,11.8,2,9.8,,1022.6,66,14.65,8.8
